"Step","slstm_9sec_sl_default_3 - test/epoch_cohen","slstm_9sec_sl_default_3 - test/epoch_cohen__MIN","slstm_9sec_sl_default_3 - test/epoch_cohen__MAX","slstm_7sec_sl_default_3 - test/epoch_cohen","slstm_7sec_sl_default_3 - test/epoch_cohen__MIN","slstm_7sec_sl_default_3 - test/epoch_cohen__MAX","slstm_5sec_sl_default_3 - test/epoch_cohen","slstm_5sec_sl_default_3 - test/epoch_cohen__MIN","slstm_5sec_sl_default_3 - test/epoch_cohen__MAX","slstm_9sec_sl_default_2 - test/epoch_cohen","slstm_9sec_sl_default_2 - test/epoch_cohen__MIN","slstm_9sec_sl_default_2 - test/epoch_cohen__MAX","slstm_7sec_sl_default_2 - test/epoch_cohen","slstm_7sec_sl_default_2 - test/epoch_cohen__MIN","slstm_7sec_sl_default_2 - test/epoch_cohen__MAX","slstm_5sec_sl_default_2 - test/epoch_cohen","slstm_5sec_sl_default_2 - test/epoch_cohen__MIN","slstm_5sec_sl_default_2 - test/epoch_cohen__MAX","mlstm_9sec_sl_default_3 - test/epoch_cohen","mlstm_9sec_sl_default_3 - test/epoch_cohen__MIN","mlstm_9sec_sl_default_3 - test/epoch_cohen__MAX","mlstm_7sec_sl_default_3 - test/epoch_cohen","mlstm_7sec_sl_default_3 - test/epoch_cohen__MIN","mlstm_7sec_sl_default_3 - test/epoch_cohen__MAX","mlstm_5sec_sl_default_3 - test/epoch_cohen","mlstm_5sec_sl_default_3 - test/epoch_cohen__MIN","mlstm_5sec_sl_default_3 - test/epoch_cohen__MAX","mlstm_9sec_sl_default_2 - test/epoch_cohen","mlstm_9sec_sl_default_2 - test/epoch_cohen__MIN","mlstm_9sec_sl_default_2 - test/epoch_cohen__MAX","mlstm_7sec_sl_default_2 - test/epoch_cohen","mlstm_7sec_sl_default_2 - test/epoch_cohen__MIN","mlstm_7sec_sl_default_2 - test/epoch_cohen__MAX","mlstm_5sec_sl_default_2 - test/epoch_cohen","mlstm_5sec_sl_default_2 - test/epoch_cohen__MIN","mlstm_5sec_sl_default_2 - test/epoch_cohen__MAX","m+slstm_9sec_sl_default_3 - test/epoch_cohen","m+slstm_9sec_sl_default_3 - test/epoch_cohen__MIN","m+slstm_9sec_sl_default_3 - test/epoch_cohen__MAX","m+slstm_7sec_sl_default_3 - test/epoch_cohen","m+slstm_7sec_sl_default_3 - test/epoch_cohen__MIN","m+slstm_7sec_sl_default_3 - test/epoch_cohen__MAX","m+slstm_9sec_sl_default_2 - test/epoch_cohen","m+slstm_9sec_sl_default_2 - test/epoch_cohen__MIN","m+slstm_9sec_sl_default_2 - test/epoch_cohen__MAX","m+slstm_7sec_sl_default_2 - test/epoch_cohen","m+slstm_7sec_sl_default_2 - test/epoch_cohen__MIN","m+slstm_7sec_sl_default_2 - test/epoch_cohen__MAX","m+slstm_5sec_sl_default_3 - test/epoch_cohen","m+slstm_5sec_sl_default_3 - test/epoch_cohen__MIN","m+slstm_5sec_sl_default_3 - test/epoch_cohen__MAX","m+slstm_5sec_sl_default_2 - test/epoch_cohen","m+slstm_5sec_sl_default_2 - test/epoch_cohen__MIN","m+slstm_5sec_sl_default_2 - test/epoch_cohen__MAX","biot_9sec_sl_default_3 - test/epoch_cohen","biot_9sec_sl_default_3 - test/epoch_cohen__MIN","biot_9sec_sl_default_3 - test/epoch_cohen__MAX","biot_7sec_sl_default_3 - test/epoch_cohen","biot_7sec_sl_default_3 - test/epoch_cohen__MIN","biot_7sec_sl_default_3 - test/epoch_cohen__MAX","biot_5sec_sl_default_3 - test/epoch_cohen","biot_5sec_sl_default_3 - test/epoch_cohen__MIN","biot_5sec_sl_default_3 - test/epoch_cohen__MAX","biot_9sec_sl_default_2 - test/epoch_cohen","biot_9sec_sl_default_2 - test/epoch_cohen__MIN","biot_9sec_sl_default_2 - test/epoch_cohen__MAX","biot_7sec_sl_default_2 - test/epoch_cohen","biot_7sec_sl_default_2 - test/epoch_cohen__MIN","biot_7sec_sl_default_2 - test/epoch_cohen__MAX","biot_5sec_sl_default_2 - test/epoch_cohen","biot_5sec_sl_default_2 - test/epoch_cohen__MIN","biot_5sec_sl_default_2 - test/epoch_cohen__MAX","m+slstm_9sec_sl_default_1 - test/epoch_cohen","m+slstm_9sec_sl_default_1 - test/epoch_cohen__MIN","m+slstm_9sec_sl_default_1 - test/epoch_cohen__MAX","m+slstm_7sec_sl_default_1 - test/epoch_cohen","m+slstm_7sec_sl_default_1 - test/epoch_cohen__MIN","m+slstm_7sec_sl_default_1 - test/epoch_cohen__MAX","m+slstm_5sec_sl_default_1 - test/epoch_cohen","m+slstm_5sec_sl_default_1 - test/epoch_cohen__MIN","m+slstm_5sec_sl_default_1 - test/epoch_cohen__MAX","biot_9sec_sl_default_1 - test/epoch_cohen","biot_9sec_sl_default_1 - test/epoch_cohen__MIN","biot_9sec_sl_default_1 - test/epoch_cohen__MAX","biot_7sec_sl_default_1 - test/epoch_cohen","biot_7sec_sl_default_1 - test/epoch_cohen__MIN","biot_7sec_sl_default_1 - test/epoch_cohen__MAX","biot_5sec_sl_default_1 - test/epoch_cohen","biot_5sec_sl_default_1 - test/epoch_cohen__MIN","biot_5sec_sl_default_1 - test/epoch_cohen__MAX","slstm_9sec_sl_default_1 - test/epoch_cohen","slstm_9sec_sl_default_1 - test/epoch_cohen__MIN","slstm_9sec_sl_default_1 - test/epoch_cohen__MAX","slstm_7sec_sl_default_1 - test/epoch_cohen","slstm_7sec_sl_default_1 - test/epoch_cohen__MIN","slstm_7sec_sl_default_1 - test/epoch_cohen__MAX","slstm_5sec_sl_default_1 - test/epoch_cohen","slstm_5sec_sl_default_1 - test/epoch_cohen__MIN","slstm_5sec_sl_default_1 - test/epoch_cohen__MAX","mlstm_9sec_sl_default_1 - test/epoch_cohen","mlstm_9sec_sl_default_1 - test/epoch_cohen__MIN","mlstm_9sec_sl_default_1 - test/epoch_cohen__MAX","mlstm_7sec_sl_default_1 - test/epoch_cohen","mlstm_7sec_sl_default_1 - test/epoch_cohen__MIN","mlstm_7sec_sl_default_1 - test/epoch_cohen__MAX","mlstm_5sec_sl_default_1 - test/epoch_cohen","mlstm_5sec_sl_default_1 - test/epoch_cohen__MIN","mlstm_5sec_sl_default_1 - test/epoch_cohen__MAX"
"678","","","","0.5460349917411804","0.5460349917411804","0.5460349917411804","","","","","","","","","","0.44214171171188354","0.44214171171188354","0.44214171171188354","0.4863642752170563","0.4863642752170563","0.4863642752170563","","","","","","","","","","0.4679844081401825","0.4679844081401825","0.4679844081401825","","","","0.4320076107978821","0.4320076107978821","0.4320076107978821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48276838660240173","0.48276838660240173","0.48276838660240173","","","","0.48367682099342346","0.48367682099342346","0.48367682099342346","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"679","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4379782974720001","0.4379782974720001","0.4379782974720001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4983541667461395","0.4983541667461395","0.4983541667461395","","","","0.383031964302063","0.383031964302063","0.383031964302063","0.42674872279167175","0.42674872279167175","0.42674872279167175","0.4694986343383789","0.4694986343383789","0.4694986343383789","0.5130684971809387","0.5130684971809387","0.5130684971809387","0.5242984294891357","0.5242984294891357","0.5242984294891357","0.47800713777542114","0.47800713777542114","0.47800713777542114","0.46015456318855286","0.46015456318855286","0.46015456318855286","0.3580475151538849","0.3580475151538849","0.3580475151538849","0.3875115215778351","0.3875115215778351","0.3875115215778351"
"680","","","","","","","","","","","","","","","","","","","","","","0.4366888701915741","0.4366888701915741","0.4366888701915741","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"681","","","","","","","","","","","","","0.49128925800323486","0.49128925800323486","0.49128925800323486","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4767868220806122","0.4767868220806122","0.4767868220806122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"682","","","","","","","","","","0.5904961824417114","0.5904961824417114","0.5904961824417114","","","","","","","","","","","","","0.4975898265838623","0.4975898265838623","0.4975898265838623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"683","","","","","","","0.6088065505027771","0.6088065505027771","0.6088065505027771","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43511781096458435","0.43511781096458435","0.43511781096458435","0.48129144310951233","0.48129144310951233","0.48129144310951233","0.4246962368488312","0.4246962368488312","0.4246962368488312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"684","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3471549451351166","0.3471549451351166","0.3471549451351166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4198130965232849","0.4198130965232849","0.4198130965232849","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"685","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4192887842655182","0.4192887842655182","0.4192887842655182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"687","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43335863947868347","0.43335863947868347","0.43335863947868347","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4159897565841675","0.4159897565841675","0.4159897565841675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"689","0.4427238404750824","0.4427238404750824","0.4427238404750824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.380401611328125","0.380401611328125","0.380401611328125","","","","","","","","","","","","","","","","","","","0.47861358523368835","0.47861358523368835","0.47861358523368835","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"691","","","","0.4953455626964569","0.4953455626964569","0.4953455626964569","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4430787265300751","0.4430787265300751","0.4430787265300751","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"692","","","","","","","","","","","","","","","","0.4624449610710144","0.4624449610710144","0.4624449610710144","0.47506362199783325","0.47506362199783325","0.47506362199783325","","","","","","","","","","0.4623691141605377","0.4623691141605377","0.4623691141605377","","","","0.514530599117279","0.514530599117279","0.514530599117279","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4253429174423218","0.4253429174423218","0.4253429174423218","","","","0.4695989191532135","0.4695989191532135","0.4695989191532135","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"693","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4107450842857361","0.4107450842857361","0.4107450842857361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39419299364089966","0.39419299364089966","0.39419299364089966","","","","0.37151023745536804","0.37151023745536804","0.37151023745536804","0.4427446722984314","0.4427446722984314","0.4427446722984314","0.5058109164237976","0.5058109164237976","0.5058109164237976","0.49652838706970215","0.49652838706970215","0.49652838706970215","0.5353330373764038","0.5353330373764038","0.5353330373764038","0.5341150760650635","0.5341150760650635","0.5341150760650635","0.47146156430244446","0.47146156430244446","0.47146156430244446","0.3977200984954834","0.3977200984954834","0.3977200984954834","0.44386059045791626","0.44386059045791626","0.44386059045791626"
"694","","","","","","","","","","","","","","","","","","","","","","0.4748477339744568","0.4748477339744568","0.4748477339744568","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49373891949653625","0.49373891949653625","0.49373891949653625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"695","","","","","","","","","","0.561206042766571","0.561206042766571","0.561206042766571","0.48145297169685364","0.48145297169685364","0.48145297169685364","","","","","","","","","","0.4739252030849457","0.4739252030849457","0.4739252030849457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4269481599330902","0.4269481599330902","0.4269481599330902","","","","0.45961350202560425","0.45961350202560425","0.45961350202560425","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697","","","","","","","0.5284665822982788","0.5284665822982788","0.5284665822982788","","","","","","","","","","","","","","","","","","","0.43026432394981384","0.43026432394981384","0.43026432394981384","","","","","","","","","","","","","","","","","","","0.5054630041122437","0.5054630041122437","0.5054630041122437","","","","","","","","","","","","","0.4206067621707916","0.4206067621707916","0.4206067621707916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"699","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.47281381487846375","0.47281381487846375","0.47281381487846375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4436965882778168","0.4436965882778168","0.4436965882778168","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"701","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45315149426460266","0.45315149426460266","0.45315149426460266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"702","0.4642404615879059","0.4642404615879059","0.4642404615879059","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4102056324481964","0.4102056324481964","0.4102056324481964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.46291208267211914","0.46291208267211914","0.46291208267211914","","","","0.38941070437431335","0.38941070437431335","0.38941070437431335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"705","","","","0.5300436615943909","0.5300436615943909","0.5300436615943909","","","","","","","","","","0.5154815316200256","0.5154815316200256","0.5154815316200256","0.4448244571685791","0.4448244571685791","0.4448244571685791","","","","","","","","","","0.45915570855140686","0.45915570855140686","0.45915570855140686","","","","0.4571262001991272","0.4571262001991272","0.4571262001991272","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42520031332969666","0.42520031332969666","0.42520031332969666","","","","0.5161539316177368","0.5161539316177368","0.5161539316177368","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"706","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36721938848495483","0.36721938848495483","0.36721938848495483","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.362383633852005","0.362383633852005","0.362383633852005","0.42530348896980286","0.42530348896980286","0.42530348896980286","0.4864214062690735","0.4864214062690735","0.4864214062690735","0.4973694086074829","0.4973694086074829","0.4973694086074829","0.44331789016723633","0.44331789016723633","0.44331789016723633","0.4976488947868347","0.4976488947868347","0.4976488947868347","0.49336063861846924","0.49336063861846924","0.49336063861846924","0.41421979665756226","0.41421979665756226","0.41421979665756226","0.4479682445526123","0.4479682445526123","0.4479682445526123"
"707","","","","","","","","","","","","","","","","","","","","","","0.4715195596218109","0.4715195596218109","0.4715195596218109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"708","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44644981622695923","0.44644981622695923","0.44644981622695923","","","","0.512162446975708","0.512162446975708","0.512162446975708","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"709","","","","","","","","","","0.563766360282898","0.563766360282898","0.563766360282898","","","","","","","","","","","","","0.5066803097724915","0.5066803097724915","0.5066803097724915","","","","","","","","","","","","","","","","","","","","","","","","","0.4192294180393219","0.4192294180393219","0.4192294180393219","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"710","","","","","","","0.5495455861091614","0.5495455861091614","0.5495455861091614","","","","0.5511988997459412","0.5511988997459412","0.5511988997459412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4306628108024597","0.4306628108024597","0.4306628108024597","0.4524500072002411","0.4524500072002411","0.4524500072002411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"711","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4419947564601898","0.4419947564601898","0.4419947564601898","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4478139579296112","0.4478139579296112","0.4478139579296112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.456537663936615","0.456537663936615","0.456537663936615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"714","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44009771943092346","0.44009771943092346","0.44009771943092346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4907645583152771","0.4907645583152771","0.4907645583152771","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"716","0.5060871243476868","0.5060871243476868","0.5060871243476868","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3846416771411896","0.3846416771411896","0.3846416771411896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"718","","","","0.5195418000221252","0.5195418000221252","0.5195418000221252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4278944730758667","0.4278944730758667","0.4278944730758667","","","","0.408025324344635","0.408025324344635","0.408025324344635","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"719","","","","","","","","","","","","","","","","0.4865892231464386","0.4865892231464386","0.4865892231464386","0.43699002265930176","0.43699002265930176","0.43699002265930176","","","","","","","","","","0.41245967149734497","0.41245967149734497","0.41245967149734497","","","","0.48010778427124023","0.48010778427124023","0.48010778427124023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41818004846572876","0.41818004846572876","0.41818004846572876","","","","0.45151904225349426","0.45151904225349426","0.45151904225349426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"720","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3862017095088959","0.3862017095088959","0.3862017095088959","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3816072642803192","0.3816072642803192","0.3816072642803192","0.422397643327713","0.422397643327713","0.422397643327713","0.48397746682167053","0.48397746682167053","0.48397746682167053","0.502602756023407","0.502602756023407","0.502602756023407","0.5187839269638062","0.5187839269638062","0.5187839269638062","0.5434066653251648","0.5434066653251648","0.5434066653251648","0.4848816692829132","0.4848816692829132","0.4848816692829132","0.3982124626636505","0.3982124626636505","0.3982124626636505","0.4425368309020996","0.4425368309020996","0.4425368309020996"
"721","","","","","","","","","","","","","","","","","","","","","","0.4154404103755951","0.4154404103755951","0.4154404103755951","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5075429081916809","0.5075429081916809","0.5075429081916809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"722","","","","","","","","","","0.5726057291030884","0.5726057291030884","0.5726057291030884","","","","","","","","","","","","","0.4621649980545044","0.4621649980545044","0.4621649980545044","","","","","","","","","","","","","","","","","","","","","","","","","0.4351305663585663","0.4351305663585663","0.4351305663585663","","","","","","","","","","","","","","","","","","","","","","0.5136686563491821","0.5136686563491821","0.5136686563491821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44212275743484497","0.44212275743484497","0.44212275743484497","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"724","","","","","","","0.529611349105835","0.529611349105835","0.529611349105835","","","","0.5015851855278015","0.5015851855278015","0.5015851855278015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48046204447746277","0.48046204447746277","0.48046204447746277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"725","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.442195326089859","0.442195326089859","0.442195326089859","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3869541883468628","0.3869541883468628","0.3869541883468628","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.47249364852905273","0.47249364852905273","0.47249364852905273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"728","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.460832804441452","0.460832804441452","0.460832804441452","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4285051226615906","0.4285051226615906","0.4285051226615906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"730","0.425113707780838","0.425113707780838","0.425113707780838","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37309321761131287","0.37309321761131287","0.37309321761131287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"732","","","","0.5617043375968933","0.5617043375968933","0.5617043375968933","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4272680878639221","0.4272680878639221","0.4272680878639221","","","","0.43903952836990356","0.43903952836990356","0.43903952836990356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"733","","","","","","","","","","","","","","","","0.5264852046966553","0.5264852046966553","0.5264852046966553","0.45610469579696655","0.45610469579696655","0.45610469579696655","","","","","","","","","","0.43131622672080994","0.43131622672080994","0.43131622672080994","","","","0.5059255957603455","0.5059255957603455","0.5059255957603455","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4452868402004242","0.4452868402004242","0.4452868402004242","","","","0.4698338806629181","0.4698338806629181","0.4698338806629181","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4076346755027771","0.4076346755027771","0.4076346755027771","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35462766885757446","0.35462766885757446","0.35462766885757446","0.39975661039352417","0.39975661039352417","0.39975661039352417","0.5028423070907593","0.5028423070907593","0.5028423070907593","0.4674530029296875","0.4674530029296875","0.4674530029296875","0.5198885798454285","0.5198885798454285","0.5198885798454285","0.45079466700553894","0.45079466700553894","0.45079466700553894","0.4586639106273651","0.4586639106273651","0.4586639106273651","0.4184374511241913","0.4184374511241913","0.4184374511241913","0.4301201403141022","0.4301201403141022","0.4301201403141022"
"735","","","","","","","","","","","","","","","","","","","","","","0.46758192777633667","0.46758192777633667","0.46758192777633667","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4555544853210449","0.4555544853210449","0.4555544853210449","","","","","","","","","","","","","","","","0.4935304820537567","0.4935304820537567","0.4935304820537567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"736","","","","","","","","","","0.5390599966049194","0.5390599966049194","0.5390599966049194","","","","","","","","","","","","","0.4291101396083832","0.4291101396083832","0.4291101396083832","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4878268837928772","0.4878268837928772","0.4878268837928772","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"737","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.38976696133613586","0.38976696133613586","0.38976696133613586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"738","","","","","","","0.5126648545265198","0.5126648545265198","0.5126648545265198","","","","0.49845561385154724","0.49845561385154724","0.49845561385154724","","","","","","","","","","","","","0.3523234724998474","0.3523234724998474","0.3523234724998474","","","","","","","","","","","","","","","","","","","0.47236311435699463","0.47236311435699463","0.47236311435699463","","","","","","","","","","","","","0.4492948055267334","0.4492948055267334","0.4492948055267334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"741","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5132483839988708","0.5132483839988708","0.5132483839988708","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"742","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4921303987503052","0.4921303987503052","0.4921303987503052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3863953948020935","0.3863953948020935","0.3863953948020935","","","","","","","","","","","","","","","","0.3835826814174652","0.3835826814174652","0.3835826814174652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"744","0.4691624939441681","0.4691624939441681","0.4691624939441681","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
